east_m,north_m,vx_pred,vz_pred,vx_std,vz_std,speed_pred,speed_std
-3.088615,-36.639246,-0.050531,-0.140541,0.452007,0.256506,0.149350,0.285748
1.008794,-36.639246,-0.049481,-0.140147,0.453816,0.256517,0.148625,0.285193
5.106204,-36.639246,-0.047648,-0.140023,0.455123,0.256523,0.147908,0.283674
9.203613,-36.639246,-0.046305,-0.140152,0.456348,0.256529,0.147604,0.282535
13.301022,-36.639246,-0.045606,-0.140439,0.457547,0.256534,0.147658,0.281963
17.398431,-36.639246,-0.045335,-0.140758,0.458610,0.256538,0.147879,0.281769
-142.400530,-26.089495,-0.046552,-0.141474,0.460751,0.256541,0.148936,0.283062
-138.303121,-26.089495,-0.046629,-0.141474,0.460750,0.256541,0.148960,0.283137
-134.205712,-26.089495,-0.046740,-0.141473,0.460750,0.256541,0.148994,0.283246
-130.108302,-26.089495,-0.046897,-0.141473,0.460748,0.256541,0.149043,0.283400
-126.010893,-26.089495,-0.047118,-0.141472,0.460746,0.256541,0.149112,0.283618
-121.913484,-26.089495,-0.047426,-0.141470,0.460741,0.256541,0.149208,0.283921
-117.816074,-26.089495,-0.047846,-0.141468,0.460733,0.256541,0.149340,0.284337
-113.718665,-26.089495,-0.048414,-0.141466,0.460718,0.256541,0.149521,0.284899
-109.621256,-26.089495,-0.049167,-0.141465,0.460691,0.256541,0.149766,0.285648
-105.523847,-26.089495,-0.050148,-0.141469,0.460646,0.256541,0.150094,0.286625
-101.426437,-26.089495,-0.051394,-0.141481,0.460565,0.256541,0.150526,0.287870
-97.329028,-26.089495,-0.052920,-0.141507,0.460418,0.256541,0.151078,0.289393
-93.231619,-26.089495,-0.054690,-0.141541,0.460137,0.256541,0.151740,0.291149
-89.134210,-26.089495,-0.056598,-0.141546,0.459593,0.256541,0.152443,0.293015
-85.036800,-26.089495,-0.058522,-0.141392,0.458534,0.256539,0.153024,0.294852
-80.939391,-26.089495,-0.060568,-0.140757,0.456508,0.256531,0.153235,0.296792
-76.841982,-26.089495,-0.063623,-0.139027,0.452762,0.256503,0.152893,0.299829
-72.744572,-26.089495,-0.069978,-0.135372,0.446199,0.256410,0.152389,0.306373
-68.647163,-26.089495,-0.082861,-0.129530,0.435524,0.256149,0.153766,0.318811
-64.549754,-26.089495,-0.102483,-0.123858,0.419545,0.255529,0.160759,0.332103
-60.452345,-26.089495,-0.118090,-0.125032,0.396591,0.254133,0.171984,0.329073
-56.354935,-26.089495,-0.106409,-0.138646,0.361645,0.250381,0.174773,0.296535
-52.257526,-26.089495,-0.057543,-0.154859,0.305753,0.239437,0.165204,0.248428
-48.160117,-26.089495,-0.026186,-0.148733,0.229148,0.213954,0.151021,0.214427
-44.062708,-26.089495,-0.161756,-0.129632,0.180474,0.189354,0.207290,0.183998
-39.965298,-26.089495,-0.301379,-0.182541,0.176736,0.186185,0.352349,0.179321
-35.867889,-26.089495,-0.286988,-0.167296,0.174296,0.184355,0.332190,0.176902
-31.770480,-26.089495,-0.199637,-0.169487,0.178252,0.187397,0.261879,0.182139
-27.673071,-26.089495,-0.099552,-0.193740,0.202251,0.200616,0.217821,0.200959
-23.575661,-26.089495,-0.054002,-0.159568,0.258892,0.225363,0.168458,0.229035
-19.478252,-26.089495,-0.061486,-0.144110,0.311478,0.240129,0.156679,0.252434
-15.380843,-26.089495,-0.106666,-0.138081,0.358840,0.249515,0.174482,0.295150
-11.283433,-26.089495,-0.133874,-0.136164,0.390533,0.253707,0.190953,0.328168
-7.186024,-26.089495,-0.120105,-0.135591,0.406425,0.254997,0.181136,0.330240
-3.088615,-26.089495,-0.086395,-0.133471,0.412620,0.255187,0.158992,0.310103
1.008794,-26.089495,-0.059844,-0.130494,0.416278,0.255240,0.143562,0.289722
5.106204,-26.089495,-0.047432,-0.129646,0.422016,0.255504,0.138051,0.280357
9.203613,-26.089495,-0.043297,-0.131631,0.430695,0.255908,0.138569,0.277859
13.301022,-26.089495,-0.042106,-0.134766,0.440312,0.256249,0.141191,0.277608
17.398431,-26.089495,-0.041894,-0.137502,0.448429,0.256435,0.143743,0.277948
-142.400530,-15.539744,-0.046462,-0.141474,0.460751,0.256541,0.148908,0.282973
-138.303121,-15.539744,-0.046495,-0.141474,0.460751,0.256541,0.148918,0.283005
-134.205712,-15.539744,-0.046541,-0.141474,0.460751,0.256541,0.148933,0.283051
-130.108302,-15.539744,-0.046606,-0.141474,0.460751,0.256541,0.148953,0.283114
-126.010893,-15.539744,-0.046694,-0.141474,0.460750,0.256541,0.148980,0.283201
-121.913484,-15.539744,-0.046813,-0.141474,0.460749,0.256541,0.149018,0.283318
-117.816074,-15.539744,-0.046971,-0.141473,0.460748,0.256541,0.149067,0.283473
-113.718665,-15.539744,-0.047177,-0.141473,0.460746,0.256541,0.149132,0.283675
-109.621256,-15.539744,-0.047439,-0.141473,0.460741,0.256541,0.149215,0.283933
-105.523847,-15.539744,-0.047765,-0.141472,0.460733,0.256541,0.149318,0.284254
-101.426437,-15.539744,-0.048159,-0.141470,0.460716,0.256541,0.149443,0.284643
-97.329028,-15.539744,-0.048625,-0.141462,0.460682,0.256541,0.149586,0.285104
-93.231619,-15.539744,-0.049169,-0.141439,0.460614,0.256541,0.149742,0.285645
-89.134210,-15.539744,-0.049817,-0.141378,0.460480,0.256541,0.149898,0.286294
-85.036800,-15.539744,-0.050642,-0.141234,0.460218,0.256541,0.150039,0.287131
-80.939391,-15.539744,-0.051792,-0.140925,0.459717,0.256541,0.150141,0.288323
-76.841982,-15.539744,-0.053478,-0.140316,0.458786,0.256539,0.150162,0.290106
-72.744572,-15.539744,-0.055843,-0.139191,0.457092,0.256534,0.149976,0.292666
-68.647163,-15.539744,-0.058734,-0.137156,0.454040,0.256518,0.149203,0.295889
-64.549754,-15.539744,-0.061680,-0.133306,0.448525,0.256459,0.146884,0.299413
-60.452345,-15.539744,-0.064988,-0.125444,0.438554,0.256242,0.141278,0.304078
-56.354935,-15.539744,-0.072709,-0.109308,0.421074,0.255489,0.131282,0.315655
-52.257526,-15.539744,-0.095393,-0.081035,0.393098,0.253266,0.125166,0.341529
-48.160117,-15.539744,-0.143745,-0.051156,0.355946,0.248474,0.152576,0.345537
-44.062708,-15.539744,-0.207662,-0.064923,0.318729,0.241924,0.217574,0.312656
-39.965298,-15.539744,-0.258712,-0.146456,0.279686,0.231897,0.297290,0.268870
-35.867889,-15.539744,-0.283446,-0.202842,0.226329,0.211743,0.348549,0.221497
-31.770480,-15.539744,-0.253776,-0.151897,0.184733,0.191620,0.295762,0.186574
-27.673071,-15.539744,-0.166402,-0.044854,0.181054,0.189882,0.172341,0.181665
-23.575661,-15.539744,-0.074402,-0.065661,0.183521,0.191568,0.099232,0.187087
-19.478252,-15.539744,-0.130977,-0.090098,0.181762,0.189985,0.158973,0.184443
-15.380843,-15.539744,-0.380429,-0.078104,0.223180,0.211710,0.388364,0.222727
-11.283433,-15.539744,-0.433796,-0.097156,0.267588,0.230870,0.444542,0.265949
-7.186024,-15.539744,-0.227053,-0.134294,0.272254,0.231472,0.263795,0.262294
-3.088615,-15.539744,-0.044533,-0.126208,0.253977,0.222963,0.133835,0.226606
1.008794,-15.539744,-0.010125,-0.085976,0.250004,0.220946,0.086570,0.221369
5.106204,-15.539744,-0.021528,-0.081831,0.275505,0.229533,0.084615,0.232784
9.203613,-15.539744,-0.023360,-0.101656,0.332989,0.244078,0.104305,0.249294
13.301022,-15.539744,-0.024227,-0.119467,0.387642,0.252625,0.121899,0.259296
17.398431,-15.539744,-0.027124,-0.130345,0.423038,0.255541,0.133137,0.264611
-142.400530,-4.989993,-0.046418,-0.141474,0.460751,0.256541,0.148894,0.282930
-138.303121,-4.989993,-0.046431,-0.141474,0.460751,0.256541,0.148898,0.282943
-134.205712,-4.989993,-0.046448,-0.141474,0.460751,0.256541,0.148904,0.282960
-130.108302,-4.989993,-0.046472,-0.141474,0.460751,0.256541,0.148911,0.282983
-126.010893,-4.989993,-0.046503,-0.141474,0.460751,0.256541,0.148921,0.283013
-121.913484,-4.989993,-0.046543,-0.141474,0.460751,0.256541,0.148934,0.283053
-117.816074,-4.989993,-0.046595,-0.141474,0.460751,0.256541,0.148950,0.283104
-113.718665,-4.989993,-0.046661,-0.141474,0.460750,0.256541,0.148970,0.283168
-109.621256,-4.989993,-0.046740,-0.141474,0.460749,0.256541,0.148995,0.283246
-105.523847,-4.989993,-0.046837,-0.141473,0.460748,0.256541,0.149024,0.283341
-101.426437,-4.989993,-0.046951,-0.141471,0.460744,0.256541,0.149058,0.283453
-97.329028,-4.989993,-0.047086,-0.141466,0.460737,0.256541,0.149096,0.283586
-93.231619,-4.989993,-0.047248,-0.141455,0.460722,0.256541,0.149137,0.283747
-89.134210,-4.989993,-0.047451,-0.141432,0.460692,0.256541,0.149180,0.283951
-85.036800,-4.989993,-0.047717,-0.141383,0.460634,0.256541,0.149218,0.284221
-80.939391,-4.989993,-0.048083,-0.141285,0.460519,0.256541,0.149242,0.284597
-76.841982,-4.989993,-0.048601,-0.141090,0.460297,0.256541,0.149226,0.285142
-72.744572,-4.989993,-0.049364,-0.140710,0.459872,0.256541,0.149118,0.285966
-68.647163,-4.989993,-0.050569,-0.139988,0.459071,0.256540,0.148842,0.287302
-64.549754,-4.989993,-0.052651,-0.138674,0.457611,0.256535,0.148332,0.289659
-60.452345,-4.989993,-0.056416,-0.136489,0.455084,0.256521,0.147689,0.293974
-56.354935,-4.989993,-0.062931,-0.133432,0.451021,0.256481,0.147528,0.301376
-52.257526,-4.989993,-0.072777,-0.130374,0.445015,0.256388,0.149311,0.311716
-48.160117,-4.989993,-0.084735,-0.129334,0.436690,0.256190,0.154619,0.321238
-44.062708,-4.989993,-0.095101,-0.131745,0.425207,0.255765,0.162484,0.323949
-39.965298,-4.989993,-0.098684,-0.134650,0.408894,0.254814,0.166941,0.317277
-35.867889,-4.989993,-0.089901,-0.130200,0.386382,0.252912,0.158222,0.302509
-31.770480,-4.989993,-0.061757,-0.114098,0.358346,0.249888,0.129739,0.278193
-27.673071,-4.989993,-0.007963,-0.095037,0.325004,0.245283,0.095370,0.245929
-23.575661,-4.989993,0.053496,-0.080385,0.277862,0.234041,0.096559,0.248315
-19.478252,-4.989993,0.065280,-0.065498,0.216810,0.210183,0.092475,0.213511
-15.380843,-4.989993,-0.007738,-0.089027,0.180291,0.189066,0.089363,0.189002
-11.283433,-4.989993,-0.099424,-0.104391,0.177967,0.187108,0.144161,0.182817
-7.186024,-4.989993,-0.081964,-0.041812,0.179831,0.188669,0.092013,0.181691
-3.088615,-4.989993,-0.025701,-0.044747,0.174548,0.184428,0.051602,0.182027
1.008794,-4.989993,0.020329,-0.074747,0.174920,0.184860,0.077462,0.184192
5.106204,-4.989993,0.044335,-0.071741,0.221618,0.210575,0.084334,0.213684
9.203613,-4.989993,0.034435,-0.091073,0.305178,0.238829,0.097365,0.248101
13.301022,-4.989993,0.017109,-0.112534,0.372861,0.251261,0.113827,0.254650
17.398431,-4.989993,0.000109,-0.126711,0.415469,0.255211,0.126711,0.255211
-142.400530,5.559758,-0.046399,-0.141474,0.460751,0.256541,0.148889,0.282912
-138.303121,5.559758,-0.046403,-0.141474,0.460751,0.256541,0.148890,0.282916
-134.205712,5.559758,-0.046409,-0.141474,0.460751,0.256541,0.148892,0.282922
-130.108302,5.559758,-0.046416,-0.141474,0.460751,0.256541,0.148894,0.282929
-126.010893,5.559758,-0.046426,-0.141474,0.460751,0.256541,0.148897,0.282938
-121.913484,5.559758,-0.046437,-0.141474,0.460751,0.256541,0.148900,0.282949
-117.816074,5.559758,-0.046451,-0.141474,0.460751,0.256541,0.148905,0.282963
-113.718665,5.559758,-0.046467,-0.141474,0.460751,0.256541,0.148910,0.282978
-109.621256,5.559758,-0.046484,-0.141474,0.460751,0.256541,0.148915,0.282994
-105.523847,5.559758,-0.046500,-0.141474,0.460750,0.256541,0.148920,0.283011
-101.426437,5.559758,-0.046514,-0.141473,0.460750,0.256541,0.148923,0.283025
-97.329028,5.559758,-0.046522,-0.141471,0.460748,0.256541,0.148924,0.283033
-93.231619,5.559758,-0.046516,-0.141468,0.460745,0.256541,0.148920,0.283028
-89.134210,5.559758,-0.046486,-0.141462,0.460739,0.256541,0.148904,0.282999
-85.036800,5.559758,-0.046414,-0.141449,0.460727,0.256541,0.148869,0.282930
-80.939391,5.559758,-0.046267,-0.141425,0.460704,0.256541,0.148801,0.282791
-76.841982,5.559758,-0.045993,-0.141380,0.460658,0.256541,0.148673,0.282531
-72.744572,5.559758,-0.045501,-0.141300,0.460572,0.256541,0.148446,0.282064
-68.647163,5.559758,-0.044632,-0.141168,0.460416,0.256541,0.148055,0.281241
-64.549754,5.559758,-0.043089,-0.140969,0.460143,0.256541,0.147407,0.279788
-60.452345,5.559758,-0.040310,-0.140711,0.459685,0.256541,0.146371,0.277215
-56.354935,5.559758,-0.035251,-0.140454,0.458938,0.256540,0.144810,0.272752
-52.257526,5.559758,-0.026093,-0.140329,0.457740,0.256537,0.142734,0.265733
-48.160117,5.559758,-0.010004,-0.140527,0.455791,0.256530,0.140883,0.257921
-44.062708,5.559758,0.016845,-0.141303,0.452519,0.256511,0.142303,0.260279
-39.965298,5.559758,0.058607,-0.143220,0.446830,0.256455,0.154748,0.291502
-35.867889,5.559758,0.117747,-0.148078,0.436647,0.256269,0.189186,0.337771
-31.770480,5.559758,0.190361,-0.161005,0.418150,0.255584,0.249319,0.359407
-27.673071,5.559758,0.257592,-0.194454,0.385365,0.253135,0.322748,0.343305
-23.575661,5.559758,0.276015,-0.275589,0.333096,0.245886,0.390043,0.292823
-19.478252,5.559758,0.185170,-0.451679,0.268024,0.230872,0.488162,0.236577
-15.380843,5.559758,-0.009890,-0.717750,0.212957,0.210386,0.717818,0.210387
-11.283433,5.559758,-0.070114,-0.718100,0.194774,0.200218,0.721515,0.200167
-7.186024,5.559758,-0.000694,-0.280052,0.188880,0.195116,0.280053,0.195116
-3.088615,5.559758,-0.042443,0.015338,0.177549,0.187162,0.045130,0.178686
1.008794,5.559758,-0.040956,0.047434,0.192116,0.195673,0.062669,0.194162
5.106204,5.559758,-0.001511,-0.018750,0.251281,0.220756,0.018811,0.220966
9.203613,5.559758,0.012349,-0.076282,0.332940,0.243795,0.077275,0.246473
13.301022,5.559758,0.008585,-0.109880,0.391658,0.253004,0.110215,0.254074
17.398431,5.559758,-0.002235,-0.126881,0.425980,0.255690,0.126901,0.255760
-142.400530,16.109509,-0.046391,-0.141474,0.460751,0.256541,0.148886,0.282904
-138.303121,16.109509,-0.046393,-0.141474,0.460751,0.256541,0.148886,0.282905
-134.205712,16.109509,-0.046394,-0.141474,0.460751,0.256541,0.148887,0.282907
-130.108302,16.109509,-0.046396,-0.141474,0.460751,0.256541,0.148887,0.282908
-126.010893,16.109509,-0.046397,-0.141474,0.460751,0.256541,0.148888,0.282910
-121.913484,16.109509,-0.046398,-0.141474,0.460751,0.256541,0.148888,0.282911
-117.816074,16.109509,-0.046399,-0.141474,0.460751,0.256541,0.148888,0.282911
-113.718665,16.109509,-0.046397,-0.141474,0.460751,0.256541,0.148888,0.282910
-109.621256,16.109509,-0.046391,-0.141474,0.460751,0.256541,0.148886,0.282904
-105.523847,16.109509,-0.046377,-0.141474,0.460751,0.256541,0.148882,0.282890
-101.426437,16.109509,-0.046349,-0.141474,0.460751,0.256541,0.148873,0.282863
-97.329028,16.109509,-0.046297,-0.141473,0.460750,0.256541,0.148856,0.282812
-93.231619,16.109509,-0.046203,-0.141473,0.460750,0.256541,0.148826,0.282720
-89.134210,16.109509,-0.046036,-0.141471,0.460749,0.256541,0.148773,0.282558
-85.036800,16.109509,-0.045745,-0.141469,0.460747,0.256541,0.148681,0.282275
-80.939391,16.109509,-0.045243,-0.141465,0.460742,0.256541,0.148523,0.281789
-76.841982,16.109509,-0.044380,-0.141458,0.460734,0.256541,0.148256,0.280958
-72.744572,16.109509,-0.042903,-0.141448,0.460720,0.256541,0.147811,0.279556
-68.647163,16.109509,-0.040389,-0.141435,0.460692,0.256541,0.147088,0.277225
-64.549754,16.109509,-0.036128,-0.141423,0.460642,0.256541,0.145964,0.273461
-60.452345,16.109509,-0.028961,-0.141424,0.460550,0.256541,0.144359,0.267772
-56.354935,16.109509,-0.017031,-0.141471,0.460376,0.256541,0.142493,0.260578
-52.257526,16.109509,0.002557,-0.141636,0.460033,0.256541,0.141659,0.256634
-48.160117,16.109509,0.034151,-0.142088,0.459332,0.256541,0.146135,0.271554
-44.062708,16.109509,0.084028,-0.143226,0.457863,0.256537,0.166055,0.320374
-39.965298,16.109509,0.160785,-0.145964,0.454756,0.256522,0.217158,0.378285
-35.867889,16.109509,0.275353,-0.152315,0.448254,0.256449,0.314673,0.411415
-31.770480,16.109509,0.439856,-0.166279,0.435038,0.256118,0.470236,0.416888
-27.673071,16.109509,0.663371,-0.194526,0.409446,0.254741,0.691304,0.399387
-23.575661,16.109509,0.939038,-0.244216,0.363765,0.249773,0.970275,0.357623
-19.478252,16.109509,1.206717,-0.311830,0.296459,0.236604,1.246356,0.293071
-15.380843,16.109509,1.267380,-0.364110,0.254246,0.224837,1.318647,0.252124
-11.283433,16.109509,0.965752,-0.348328,0.292947,0.236934,1.026649,0.287056
-7.186024,16.109509,0.591463,-0.262935,0.330937,0.245777,0.647273,0.318457
-3.088615,16.109509,0.313923,-0.175259,0.351465,0.248416,0.359532,0.329907
1.008794,16.109509,0.150383,-0.129853,0.372514,0.251007,0.198688,0.326200
5.106204,16.109509,0.068592,-0.119912,0.396090,0.253557,0.138144,0.295160
9.203613,16.109509,0.028502,-0.124351,0.417948,0.255233,0.127576,0.265727
13.301022,16.109509,0.005889,-0.130902,0.435119,0.256073,0.131034,0.256560
17.398431,16.109509,-0.009185,-0.135729,0.446691,0.256401,0.136040,0.257587
-142.400530,26.659259,-0.046388,-0.141474,0.460751,0.256541,0.148885,0.282901
-138.303121,26.659259,-0.046389,-0.141474,0.460751,0.256541,0.148885,0.282901
-134.205712,26.659259,-0.046389,-0.141474,0.460751,0.256541,0.148885,0.282901
-130.108302,26.659259,-0.046388,-0.141474,0.460751,0.256541,0.148885,0.282901
-126.010893,26.659259,-0.046387,-0.141474,0.460751,0.256541,0.148885,0.282900
-121.913484,26.659259,-0.046385,-0.141474,0.460751,0.256541,0.148884,0.282898
-117.816074,26.659259,-0.046381,-0.141474,0.460751,0.256541,0.148883,0.282894
-113.718665,26.659259,-0.046374,-0.141474,0.460751,0.256541,0.148881,0.282887
-109.621256,26.659259,-0.046360,-0.141474,0.460751,0.256541,0.148876,0.282874
-105.523847,26.659259,-0.046336,-0.141474,0.460751,0.256541,0.148869,0.282850
-101.426437,26.659259,-0.046294,-0.141474,0.460751,0.256541,0.148856,0.282809
-97.329028,26.659259,-0.046221,-0.141474,0.460751,0.256541,0.148833,0.282738
-93.231619,26.659259,-0.046097,-0.141474,0.460751,0.256541,0.148795,0.282617
-89.134210,26.659259,-0.045887,-0.141474,0.460751,0.256541,0.148729,0.282412
-85.036800,26.659259,-0.045531,-0.141473,0.460750,0.256541,0.148620,0.282066
-80.939391,26.659259,-0.044933,-0.141473,0.460750,0.256541,0.148437,0.281488
-76.841982,26.659259,-0.043933,-0.141472,0.460748,0.256541,0.148137,0.280529
-72.744572,26.659259,-0.042272,-0.141472,0.460745,0.256541,0.147653,0.278961
-68.647163,26.659259,-0.039533,-0.141474,0.460739,0.256541,0.146893,0.276445
-64.549754,26.659259,-0.035055,-0.141479,0.460727,0.256541,0.145757,0.272552
-60.452345,26.659259,-0.027809,-0.141495,0.460700,0.256541,0.144202,0.266945
-56.354935,26.659259,-0.016235,-0.141537,0.460642,0.256541,0.142465,0.260220
-52.257526,26.659259,0.001971,-0.141636,0.460512,0.256541,0.141650,0.256597
-48.160117,26.659259,0.030075,-0.141862,0.460226,0.256541,0.145015,0.268501
-44.062708,26.659259,0.072443,-0.142351,0.459606,0.256541,0.159724,0.309400
-39.965298,26.659259,0.134388,-0.143357,0.458305,0.256537,0.196498,0.365068
-35.867889,26.659259,0.221234,-0.145295,0.455717,0.256524,0.264679,0.406110
-31.770480,26.659259,0.335764,-0.148709,0.450952,0.256475,0.367222,0.425202
-27.673071,26.659259,0.472943,-0.154032,0.443169,0.256329,0.497394,0.428795
-23.575661,26.659259,0.612016,-0.160978,0.432688,0.255998,0.632833,0.423491
-19.478252,26.659259,0.711925,-0.167827,0.422698,0.255539,0.731439,0.415578
-15.380843,26.659259,0.725927,-0.171509,0.418644,0.255317,0.745912,0.411635
-11.283433,26.659259,0.640026,-0.169441,0.422592,0.255567,0.662076,0.413721
-7.186024,26.659259,0.491212,-0.162060,0.430509,0.255973,0.517255,0.416625
-3.088615,26.659259,0.334251,-0.152916,0.438009,0.256240,0.367569,0.412324
1.008794,26.659259,0.204636,-0.145668,0.443943,0.256375,0.251187,0.391036
5.106204,26.659259,0.112295,-0.141663,0.448692,0.256452,0.180772,0.343623
9.203613,26.659259,0.052171,-0.140228,0.452537,0.256498,0.149619,0.287561
13.301022,26.659259,0.014837,-0.140132,0.455508,0.256523,0.140915,0.259567
17.398431,26.659259,-0.007995,-0.140483,0.457625,0.256535,0.140710,0.257437
-142.400530,37.209010,-0.046388,-0.141474,0.460751,0.256541,0.148885,0.282900
-138.303121,37.209010,-0.046387,-0.141474,0.460751,0.256541,0.148885,0.282900
-134.205712,37.209010,-0.046387,-0.141474,0.460751,0.256541,0.148885,0.282900
-130.108302,37.209010,-0.046386,-0.141474,0.460751,0.256541,0.148884,0.282899
-126.010893,37.209010,-0.046385,-0.141474,0.460751,0.256541,0.148884,0.282898
-121.913484,37.209010,-0.046382,-0.141474,0.460751,0.256541,0.148883,0.282895
-117.816074,37.209010,-0.046377,-0.141474,0.460751,0.256541,0.148882,0.282890
-113.718665,37.209010,-0.046369,-0.141474,0.460751,0.256541,0.148879,0.282882
-109.621256,37.209010,-0.046355,-0.141474,0.460751,0.256541,0.148875,0.282869
-105.523847,37.209010,-0.046332,-0.141474,0.460751,0.256541,0.148868,0.282846
-101.426437,37.209010,-0.046293,-0.141474,0.460751,0.256541,0.148856,0.282808
-97.329028,37.209010,-0.046228,-0.141474,0.460751,0.256541,0.148835,0.282744
-93.231619,37.209010,-0.046119,-0.141474,0.460751,0.256541,0.148801,0.282638
-89.134210,37.209010,-0.045939,-0.141474,0.460751,0.256541,0.148746,0.282463
-85.036800,37.209010,-0.045644,-0.141474,0.460751,0.256541,0.148655,0.282176
-80.939391,37.209010,-0.045163,-0.141474,0.460751,0.256541,0.148508,0.281710
-76.841982,37.209010,-0.044384,-0.141474,0.460750,0.256541,0.148273,0.280960
-72.744572,37.209010,-0.043133,-0.141475,0.460750,0.256541,0.147904,0.279770
-68.647163,37.209010,-0.041148,-0.141476,0.460748,0.256541,0.147338,0.277917
-64.549754,37.209010,-0.038035,-0.141479,0.460744,0.256541,0.146502,0.275111
-60.452345,37.209010,-0.033224,-0.141485,0.460737,0.256541,0.145334,0.271049
-56.354935,37.209010,-0.025920,-0.141499,0.460719,0.256541,0.143853,0.265646
-52.257526,37.209010,-0.015065,-0.141528,0.460681,0.256541,0.142328,0.259719
-48.160117,37.209010,0.000645,-0.141587,0.460603,0.256541,0.141588,0.256547
-44.062708,37.209010,0.022632,-0.141697,0.460446,0.256541,0.143493,0.263534
-39.965298,37.209010,0.052104,-0.141892,0.460152,0.256541,0.151156,0.288362
-35.867889,37.209010,0.089412,-0.142212,0.459644,0.256541,0.167984,0.327143
-31.770480,37.209010,0.133074,-0.142687,0.458854,0.256539,0.195111,0.364884
-27.673071,37.209010,0.178744,-0.143308,0.457790,0.256535,0.229099,0.391561
-23.575661,37.209010,0.218853,-0.143988,0.456618,0.256530,0.261972,0.406685
-19.478252,37.209010,0.244046,-0.144556,0.455674,0.256524,0.283646,0.413280
-15.380843,37.209010,0.246820,-0.144804,0.455306,0.256521,0.286161,0.413608
-11.283433,37.209010,0.225604,-0.144602,0.455626,0.256524,0.267969,0.407807
-7.186024,37.209010,0.186009,-0.143996,0.456429,0.256529,0.235233,0.393602
-3.088615,37.209010,0.137893,-0.143193,0.457387,0.256535,0.198793,0.367156
1.008794,37.209010,0.090720,-0.142437,0.458268,0.256538,0.168874,0.327758
5.106204,37.209010,0.050522,-0.141886,0.458987,0.256540,0.150612,0.286552
9.203613,37.209010,0.019495,-0.141568,0.459543,0.256541,0.142903,0.261760
13.301022,37.209010,-0.002822,-0.141428,0.459959,0.256541,0.141456,0.256654
17.398431,37.209010,-0.018101,-0.141392,0.460255,0.256541,0.142546,0.261090
-142.400530,47.758761,-0.046387,-0.141474,0.460751,0.256541,0.148885,0.282900
-138.303121,47.758761,-0.046387,-0.141474,0.460751,0.256541,0.148885,0.282900
-134.205712,47.758761,-0.046387,-0.141474,0.460751,0.256541,0.148885,0.282900
-130.108302,47.758761,-0.046386,-0.141474,0.460751,0.256541,0.148884,0.282899
-126.010893,47.758761,-0.046384,-0.141474,0.460751,0.256541,0.148884,0.282897
-121.913484,47.758761,-0.046382,-0.141474,0.460751,0.256541,0.148883,0.282895
-117.816074,47.758761,-0.046378,-0.141474,0.460751,0.256541,0.148882,0.282892
-113.718665,47.758761,-0.046372,-0.141474,0.460751,0.256541,0.148880,0.282885
-109.621256,47.758761,-0.046362,-0.141474,0.460751,0.256541,0.148877,0.282875
-105.523847,47.758761,-0.046345,-0.141474,0.460751,0.256541,0.148872,0.282858
-101.426437,47.758761,-0.046316,-0.141474,0.460751,0.256541,0.148863,0.282831
-97.329028,47.758761,-0.046271,-0.141474,0.460751,0.256541,0.148849,0.282786
-93.231619,47.758761,-0.046196,-0.141474,0.460751,0.256541,0.148826,0.282714
-89.134210,47.758761,-0.046077,-0.141474,0.460751,0.256541,0.148789,0.282598
-85.036800,47.758761,-0.045888,-0.141474,0.460751,0.256541,0.148730,0.282413
-80.939391,47.758761,-0.045589,-0.141474,0.460751,0.256541,0.148638,0.282123
-76.841982,47.758761,-0.045123,-0.141474,0.460751,0.256541,0.148496,0.281671
-72.744572,47.758761,-0.044403,-0.141474,0.460751,0.256541,0.148279,0.280978
-68.647163,47.758761,-0.043308,-0.141475,0.460750,0.256541,0.147955,0.279936
-64.549754,47.758761,-0.041670,-0.141476,0.460749,0.256541,0.147485,0.278400
-60.452345,47.758761,-0.039264,-0.141477,0.460748,0.256541,0.146824,0.276204
-56.354935,47.758761,-0.035808,-0.141480,0.460744,0.256541,0.145941,0.273187
-52.257526,47.758761,-0.030978,-0.141486,0.460736,0.256541,0.144837,0.269283
-48.160117,47.758761,-0.024441,-0.141496,0.460722,0.256541,0.143591,0.264682
-44.062708,47.758761,-0.015940,-0.141513,0.460697,0.256541,0.142408,0.260092
-39.965298,47.758761,-0.005415,-0.141540,0.460655,0.256541,0.141644,0.256958
-35.867889,47.758761,0.006831,-0.141580,0.460590,0.256541,0.141744,0.257203
-31.770480,47.758761,0.019972,-0.141632,0.460503,0.256541,0.143033,0.262040
-27.673071,47.758761,0.032604,-0.141692,0.460398,0.256541,0.145394,0.270486
-23.575661,47.758761,0.042886,-0.141751,0.460295,0.256541,0.148096,0.279395
-19.478252,47.758761,0.048960,-0.141796,0.460217,0.256541,0.150011,0.285244
-15.380843,47.758761,0.049539,-0.141813,0.460187,0.256541,0.150217,0.285811
-11.283433,47.758761,0.044407,-0.141795,0.460210,0.256541,0.148586,0.280807
-7.186024,47.758761,0.034537,-0.141746,0.460278,0.256541,0.145893,0.272025
-3.088615,47.758761,0.021741,-0.141679,0.460367,0.256541,0.143337,0.263012
1.008794,47.758761,0.008047,-0.141609,0.460458,0.256541,0.141838,0.257457
5.106204,47.758761,-0.004864,-0.141551,0.460538,0.256541,0.141635,0.256878
9.203613,47.758761,-0.015951,-0.141510,0.460602,0.256541,0.142407,0.260096
